0 802 0.16988150775432587 0.9537479281425476 4694.366528579236 209
1 14392 0.12289857864379883 0.9893048405647278 5627.485664338558 188
0 7563 0.1816873997449875 1.0 5397.041641913376 186
1 1196 0.03012930043041706 0.9894365668296814 5781.332661238717 188
0 12504 0.14686094224452972 0.9775086045265198 5603.8086590042385 192
1 1926 0.13172514736652374 0.9390244483947754 4503.736364898863 195
0 3683 0.11099887639284134 0.954023003578186 6772.611838310753 204
1 739 0.15735553205013275 0.9817880392074585 4649.555050664883 201
1 1067 0.14713671803474426 0.9378068447113037 4660.34746624268 203
1 8153 0.04385512322187424 1.0 6862.196393929231 205
0 7096 0.08396274596452713 0.9505961537361145 6013.235687295089 198
1 629 0.06281514465808868 0.9237288236618042 5454.481274875171 198
1 5003 0.059974100440740585 0.9181185364723206 5403.23294895831 189
0 9477 0.06676105409860611 0.9718573689460754 5497.9331048099575 178
1 11442 0.07480636984109879 0.9847458004951477 6941.671791919487 195
1 385 0.09822849929332733 0.9159520268440247 3548.310892501906 195
1 11100 0.05283607915043831 0.9805997014045715 5200.91243975938 187
0 15004 0.0070391492918133736 0.9820466041564941 6072.227256345294 187
1 4870 0.027653252705931664 1.0 6178.731738926147 191
1 1466 0.10943171381950378 0.9621710181236267 5314.092511802997 201
0 4799 0.023416781798005104 0.9297012090682983 6692.810614350993 190
1 3148 0.054944828152656555 0.9540035128593445 5821.68377414916 196
1 635 0.0454295389354229 0.9640522599220276 5636.753410779154 205
1 1174 0.06020788475871086 0.8532422184944153 6237.339990233509 195
1 500 0.005713040009140968 0.8651315569877625 3532.006209178654 203
0 1094 0.06219786778092384 0.9666666984558105 4882.068975733623 199
0 1104 0.004834824241697788 0.8656958937644958 6195.266540530241 205
1 5289 0.005256937351077795 0.9199999570846558 6240.965805989509 192
0 10735 0.03249868005514145 0.9793814420700073 5522.033418590779 195
1 3714 0.1757543683052063 0.975694477558136 4973.820220643753 194
0 12138 0.13228464126586914 0.9893804788589478 6799.485621247341 191
1 744 0.024547578766942024 0.9096774458885193 6029.6132833076 206
1 20845 0.05932076275348663 0.9810016751289368 7943.4008980968965 196
0 2471 0.12744584679603577 0.9101899862289429 5545.852202085565 195
1 6787 0.008090787567198277 0.9434306621551514 5696.89284240314 182
0 1905 0.19685782492160797 0.9744897484779358 4702.776126416048 196
1 1478 0.11182660609483719 0.9192982912063599 5191.356748365225 191
1 2627 0.08577311038970947 0.9828766584396362 5745.897519773725 197
0 17106 0.025210702791810036 0.9827585816383362 7299.742312081166 195
1 1133 0.13542702794075012 0.9698492884635925 4341.6016720921425 199
1 1146 0.16113987565040588 0.96373051404953 3922.7765967282617 195
1 778 0.07049134373664856 0.9494950175285339 4956.586225499095 199
1 16099 0.04069938510656357 0.9589285254478455 6579.723819847964 189
0 1913 0.05544186010956764 0.8818343281745911 4612.682015976615 192
1 549 0.06896885484457016 0.9437085390090942 3316.9513453711215 200
1 1792 0.0761343389749527 0.9546218514442444 5638.268745892348 200
1 774 0.09210673719644547 0.9530075788497925 4098.511871725674 175
1 710 0.12464983016252518 0.9857820272445679 4779.96033666206 216
0 1377 0.17418773472309113 0.9532871842384338 4315.302900913251 195
1 1849 0.15968383848667145 0.9850249886512756 4184.601470940554 204
1 2476 0.14062634110450745 0.9917898178100586 4810.577871787902 201
0 2299 0.024702010676264763 0.931506872177124 5902.667398721203 197
1 488 0.006235016044229269 0.8828521966934204 4995.394690156166 196
1 586 0.07964865118265152 0.917475700378418 5022.43548447011 208
0 799 0.16629955172538757 0.9452496767044067 5748.310323155794 210
1 1414 0.03962136432528496 0.9823943376541138 4369.597098315166 189
1 906 0.006092832423746586 0.9334442615509033 3829.416586539417 200
1 382 0.029700152575969696 0.9125215411186218 4008.514555655617 190
1 5154 0.11440913379192352 0.9769911766052246 5586.907432342703 190
0 6694 0.10728894174098969 0.9838709831237793 5086.2020381858765 187
0 1403 0.06291238218545914 0.9336734414100647 6109.699158220853 198
0 544 0.1484961360692978 0.971731424331665 3431.1913962904846 187
1 932 0.08654392510652542 0.9289255738258362 4736.78768916525 202
0 6050 0.03826354071497917 0.9929701089859009 6556.719440790719 192
1 438 0.11222054809331894 0.8669000864028931 4918.679837510773 191
0 1771 0.08095739781856537 0.9624574184417725 5020.874107038402 191
1 623 0.02616218663752079 0.9199346899986267 5419.278995599569 204
1 1500 0.12020636349916458 0.9458041787147522 4933.904144370135 193
0 1663 0.06876414269208908 0.9333333969116211 6563.497152444925 195
